person1_id,person2_id,sentence_id,description,is_true,relation_id,id
APW_ENG_20070320.1274.LDC2009T13_404_26,APW_ENG_20070320.1274.LDC2009T13_404_31,APW_ENG_20070320.1274.LDC2009T13_404,Ione Skye-Ben Lee,t,APW_ENG_20070320.1274.LDC2009T13_404_26-APW_ENG_20070320.1274.LDC2009T13_404_31,161966
eng-WL-11-174595-12971003_9_1,eng-WL-11-174595-12971003_9_4,eng-WL-11-174595-12971003_9,Mariah Carey-Nick Cannon,t,eng-WL-11-174595-12971003_9_1-eng-WL-11-174595-12971003_9_4,70913
eng-WL-11-174611-12973211_58_6,eng-WL-11-174611-12973211_58_11,eng-WL-11-174611-12973211_58,Barack Obama-Michelle Obama,t,eng-WL-11-174611-12973211_58_6-eng-WL-11-174611-12973211_58_11,182637
eng-WL-11-174598-12965084_1191_15,eng-WL-11-174598-12965084_1191_8,eng-WL-11-174598-12965084_1191,Rose McGowan-Marilyn Manson,t,eng-WL-11-174598-12965084_1191_15-eng-WL-11-174598-12965084_1191_8,69101
APW_ENG_20070404.0290.LDC2009T13_123_17,APW_ENG_20070404.0290.LDC2009T13_123_7,APW_ENG_20070404.0290.LDC2009T13_123,Teddy Wang-Nina Wang,t,APW_ENG_20070404.0290.LDC2009T13_123_17-APW_ENG_20070404.0290.LDC2009T13_123_7,196370
eng-WL-11-174594-12963678_63_24,eng-WL-11-174594-12963678_63_14,eng-WL-11-174594-12963678_63,Kevin Federline-Britney Spears,t,eng-WL-11-174594-12963678_63_24-eng-WL-11-174594-12963678_63_14,242296
APW_ENG_20071011.1231.LDC2009T13_14_10,APW_ENG_20071011.1231.LDC2009T13_14_7,APW_ENG_20071011.1231.LDC2009T13_14,Kevin Federline-Britney Spears,t,APW_ENG_20071011.1231.LDC2009T13_14_10-APW_ENG_20071011.1231.LDC2009T13_14_7,254063
eng-NG-31-147907-10554309_419_17,eng-NG-31-147907-10554309_419_8,eng-NG-31-147907-10554309_419,Michelle Obama-Barack Obama,t,eng-NG-31-147907-10554309_419_17-eng-NG-31-147907-10554309_419_8,241007
APW_ENG_20070203.0886.LDC2009T13_311_3,APW_ENG_20070203.0886.LDC2009T13_311_12,APW_ENG_20070203.0886.LDC2009T13_311,Kimora Lee Simmons-Russell Simmons,t,APW_ENG_20070203.0886.LDC2009T13_311_3-APW_ENG_20070203.0886.LDC2009T13_311_12,45407
eng-WL-109-174581-12950540_86_20,eng-WL-109-174581-12950540_86_12,eng-WL-109-174581-12950540_86,Tess Daly-Vernon Kay,t,eng-WL-109-174581-12950540_86_20-eng-WL-109-174581-12950540_86_12,188558
APW_ENG_20070322.1408.LDC2009T13_308_31,APW_ENG_20070322.1408.LDC2009T13_308_15,APW_ENG_20070322.1408.LDC2009T13_308,Kevin Federline-Britney Spears,t,APW_ENG_20070322.1408.LDC2009T13_308_31-APW_ENG_20070322.1408.LDC2009T13_308_15,219674
eng-WL-11-174592-12942346_12_9,eng-WL-11-174592-12942346_12_4,eng-WL-11-174592-12942346_12,Jennifer Garner-Ben Affleck,t,eng-WL-11-174592-12942346_12_9-eng-WL-11-174592-12942346_12_4,256418
eng-WL-11-174595-12967875_266_5,eng-WL-11-174595-12967875_266_31,eng-WL-11-174595-12967875_266,Kevin Federline-Britney Spears,t,eng-WL-11-174595-12967875_266_5-eng-WL-11-174595-12967875_266_31,11812
eng-WL-107-174567-12931780_10_0,eng-WL-107-174567-12931780_10_11,eng-WL-107-174567-12931780_10,Rihanna-Chris Brown,t,eng-WL-107-174567-12931780_10_0-eng-WL-107-174567-12931780_10_11,164863
eng-WL-11-174643-12999654_12_67,eng-WL-11-174643-12999654_12_0,eng-WL-11-174643-12999654_12,Lyle Trachtenberg-Whoopi Goldberg,t,eng-WL-11-174643-12999654_12_67-eng-WL-11-174643-12999654_12_0,284240
NYT_ENG_20071227.0027.LDC2009T13_688_35,NYT_ENG_20071227.0027.LDC2009T13_688_44,NYT_ENG_20071227.0027.LDC2009T13_688,Hema Malini-Dharmendra,t,NYT_ENG_20071227.0027.LDC2009T13_688_35-NYT_ENG_20071227.0027.LDC2009T13_688_44,226565
LTW_ENG_20070628.0079.LDC2009T13_5_0,LTW_ENG_20070628.0079.LDC2009T13_5_37,LTW_ENG_20070628.0079.LDC2009T13_5,Elizabeth Edwards-John Edwards,t,LTW_ENG_20070628.0079.LDC2009T13_5_0-LTW_ENG_20070628.0079.LDC2009T13_5_37,108973
APW_ENG_20070123.1135.LDC2009T13_99_35,APW_ENG_20070123.1135.LDC2009T13_99_40,APW_ENG_20070123.1135.LDC2009T13_99,Augustus-Livia,t,APW_ENG_20070123.1135.LDC2009T13_99_35-APW_ENG_20070123.1135.LDC2009T13_99_40,125283
eng-WL-11-174643-12999891_110_14,eng-WL-11-174643-12999891_110_22,eng-WL-11-174643-12999891_110,Shannon Tweed-Gene Simmons,t,eng-WL-11-174643-12999891_110_14-eng-WL-11-174643-12999891_110_22,241292
eng-NG-31-138596-9809978_1062_16,eng-NG-31-138596-9809978_1062_6,eng-NG-31-138596-9809978_1062,Marie-Dominique Culioli-Nicolas Sarkozy,t,eng-NG-31-138596-9809978_1062_16-eng-NG-31-138596-9809978_1062_6,125085
XIN_ENG_20080530.0085.LDC2009T13_16_23,XIN_ENG_20080530.0085.LDC2009T13_16_18,XIN_ENG_20080530.0085.LDC2009T13_16,Asif Ali Zardari-Benazir Bhutto,t,XIN_ENG_20080530.0085.LDC2009T13_16_23-XIN_ENG_20080530.0085.LDC2009T13_16_18,264731
LTW_ENG_20070909.0008.LDC2009T13_1459_12,LTW_ENG_20070909.0008.LDC2009T13_1459_2,LTW_ENG_20070909.0008.LDC2009T13_1459,Hillary Rodham Clinton-Bill Clinton,t,LTW_ENG_20070909.0008.LDC2009T13_1459_12-LTW_ENG_20070909.0008.LDC2009T13_1459_2,243644
LTW_ENG_20070222.0051.LDC2009T13_92_5,LTW_ENG_20070222.0051.LDC2009T13_92_2,LTW_ENG_20070222.0051.LDC2009T13_92,Andrea Mitchell-Alan Greenspan,t,LTW_ENG_20070222.0051.LDC2009T13_92_5-LTW_ENG_20070222.0051.LDC2009T13_92_2,37959
NYT_ENG_20070917.0100.LDC2009T13_179_32,NYT_ENG_20070917.0100.LDC2009T13_179_14,NYT_ENG_20070917.0100.LDC2009T13_179,Paul Tsongas-Niki Tsongas,t,NYT_ENG_20070917.0100.LDC2009T13_179_32-NYT_ENG_20070917.0100.LDC2009T13_179_14,32926
eng-WL-11-174579-12937181_0_0,eng-WL-11-174579-12937181_0_3,eng-WL-11-174579-12937181_0,Brad Pitt-Jennifer Aniston,t,eng-WL-11-174579-12937181_0_0-eng-WL-11-174579-12937181_0_3,245742
AFP_ENG_20070714.0370.LDC2009T13_11_12,AFP_ENG_20070714.0370.LDC2009T13_11_19,AFP_ENG_20070714.0370.LDC2009T13_11,Mstislav Rostropovich-Galina Vishnevskaya,t,AFP_ENG_20070714.0370.LDC2009T13_11_12-AFP_ENG_20070714.0370.LDC2009T13_11_19,234171
33100@68_10,33100@68_0,33100@68,Sophie Sacco-Michael Sacco,t,33100@68_10-33100@68_0,77814
95467@22_19,95467@22_31,95467@22,Maria Shriver-Arnold Schwarzenegger,t,95467@22_19-95467@22_31,266702
eng-WL-11-174595-12967642_1012_10,eng-WL-11-174595-12967642_1012_7,eng-WL-11-174595-12967642_1012,Marc Anthony-Jennifer Lopez,t,eng-WL-11-174595-12967642_1012_10-eng-WL-11-174595-12967642_1012_7,261427
APW_ENG_20071102.0075.LDC2009T13_167_8,APW_ENG_20071102.0075.LDC2009T13_167_2,APW_ENG_20071102.0075.LDC2009T13_167,Kevin Federline-Britney Spears,t,APW_ENG_20071102.0075.LDC2009T13_167_8-APW_ENG_20071102.0075.LDC2009T13_167_2,202424
APW_ENG_20071216.0150.LDC2009T13_19_9,APW_ENG_20071216.0150.LDC2009T13_19_0,APW_ENG_20071216.0150.LDC2009T13_19,Sonny Bono-Mary Bono,t,APW_ENG_20071216.0150.LDC2009T13_19_9-APW_ENG_20071216.0150.LDC2009T13_19_0,44825
eng-WL-11-174572-12950463_0_0,eng-WL-11-174572-12950463_0_3,eng-WL-11-174572-12950463_0,Heidi Montag-Spencer Pratt,t,eng-WL-11-174572-12950463_0_0-eng-WL-11-174572-12950463_0_3,277336
NYT_ENG_20070101.0077.LDC2009T13_503_9,NYT_ENG_20070101.0077.LDC2009T13_503_15,NYT_ENG_20070101.0077.LDC2009T13_503,Guy Ritchie-Madonna,t,NYT_ENG_20070101.0077.LDC2009T13_503_9-NYT_ENG_20070101.0077.LDC2009T13_503_15,109539
APW_ENG_20070323.0488.LDC2009T13_30_0,APW_ENG_20070323.0488.LDC2009T13_30_3,APW_ENG_20070323.0488.LDC2009T13_30,Albena Denkova-Maxim Staviski,t,APW_ENG_20070323.0488.LDC2009T13_30_0-APW_ENG_20070323.0488.LDC2009T13_30_3,252233
eng-WL-11-174588-12938354_3496_0,eng-WL-11-174588-12938354_3496_20,eng-WL-11-174588-12938354_3496,Ryan Phillippe-Reese Witherspoon,t,eng-WL-11-174588-12938354_3496_0-eng-WL-11-174588-12938354_3496_20,11116
APW_ENG_20080427.0764.LDC2009T13_17_16,APW_ENG_20080427.0764.LDC2009T13_17_19,APW_ENG_20080427.0764.LDC2009T13_17,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20080427.0764.LDC2009T13_17_16-APW_ENG_20080427.0764.LDC2009T13_17_19,261403
eng-WL-106-174566-12931170_9_40,eng-WL-106-174566-12931170_9_37,eng-WL-106-174566-12931170_9,susan rothenberg-bruce nauman,t,eng-WL-106-174566-12931170_9_40-eng-WL-106-174566-12931170_9_37,221621
LTW_ENG_20070111.0123.LDC2009T13_849_0,LTW_ENG_20070111.0123.LDC2009T13_849_32,LTW_ENG_20070111.0123.LDC2009T13_849,Tori Spelling-Dean McDermott,t,LTW_ENG_20070111.0123.LDC2009T13_849_0-LTW_ENG_20070111.0123.LDC2009T13_849_32,224948
eng-WL-11-174595-12967903_959_19,eng-WL-11-174595-12967903_959_0,eng-WL-11-174595-12967903_959,Marc Anthony-Jennifer Lopez,t,eng-WL-11-174595-12967903_959_19-eng-WL-11-174595-12967903_959_0,17872
APW_ENG_20070128.0127.LDC2009T13_208_25,APW_ENG_20070128.0127.LDC2009T13_208_17,APW_ENG_20070128.0127.LDC2009T13_208,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20070128.0127.LDC2009T13_208_25-APW_ENG_20070128.0127.LDC2009T13_208_17,253846
eng-WL-11-174595-12967826_278_6,eng-WL-11-174595-12967826_278_3,eng-WL-11-174595-12967826_278,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12967826_278_6-eng-WL-11-174595-12967826_278_3,165323
APW_ENG_20080221.1306.LDC2009T13_214_7,APW_ENG_20080221.1306.LDC2009T13_214_29,APW_ENG_20080221.1306.LDC2009T13_214,Augustus-Livia,t,APW_ENG_20080221.1306.LDC2009T13_214_7-APW_ENG_20080221.1306.LDC2009T13_214_29,85745
LTW_ENG_20070702.0044.LDC2009T13_149_22,LTW_ENG_20070702.0044.LDC2009T13_149_31,LTW_ENG_20070702.0044.LDC2009T13_149,George W. Bush-Laura Bush,t,LTW_ENG_20070702.0044.LDC2009T13_149_22-LTW_ENG_20070702.0044.LDC2009T13_149_31,202632
eng-WL-11-174594-12963528_0_0,eng-WL-11-174594-12963528_0_4,eng-WL-11-174594-12963528_0,Scarlett Johansson-Ryan Reynolds,t,eng-WL-11-174594-12963528_0_0-eng-WL-11-174594-12963528_0_4,123028
LTW_ENG_20080129.0065.LDC2009T13_72_10,LTW_ENG_20080129.0065.LDC2009T13_72_4,LTW_ENG_20080129.0065.LDC2009T13_72,Bill Clinton-Hillary Rodham Clinton,t,LTW_ENG_20080129.0065.LDC2009T13_72_10-LTW_ENG_20080129.0065.LDC2009T13_72_4,241262
LTW_ENG_20080704.0010.LDC2009T13_91_5,LTW_ENG_20080704.0010.LDC2009T13_91_14,LTW_ENG_20080704.0010.LDC2009T13_91,Matilda Cuomo-Mario Cuomo,t,LTW_ENG_20080704.0010.LDC2009T13_91_5-LTW_ENG_20080704.0010.LDC2009T13_91_14,246705
APW_ENG_20081212.0145.LDC2009T13_110_3,APW_ENG_20081212.0145.LDC2009T13_110_8,APW_ENG_20081212.0145.LDC2009T13_110,Jamie Lee Curtis-Christopher Guest,t,APW_ENG_20081212.0145.LDC2009T13_110_3-APW_ENG_20081212.0145.LDC2009T13_110_8,65917
eng-WL-11-174595-12968028_352_7,eng-WL-11-174595-12968028_352_4,eng-WL-11-174595-12968028_352,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12968028_352_7-eng-WL-11-174595-12968028_352_4,94545
eng-NG-31-145805-10295678_82_14,eng-NG-31-145805-10295678_82_1,eng-NG-31-145805-10295678_82,Nicole Kidman-Keith Urban,t,eng-NG-31-145805-10295678_82_14-eng-NG-31-145805-10295678_82_1,48739
NYT_ENG_20070910.0193.LDC2009T13_12_44,NYT_ENG_20070910.0193.LDC2009T13_12_0,NYT_ENG_20070910.0193.LDC2009T13_12,Ronald Reagan-Jane Wyman,t,NYT_ENG_20070910.0193.LDC2009T13_12_44-NYT_ENG_20070910.0193.LDC2009T13_12_0,110205
APW_ENG_20080402.0065.LDC2009T13_419_36,APW_ENG_20080402.0065.LDC2009T13_419_31,APW_ENG_20080402.0065.LDC2009T13_419,Tammy Baldwin-Lauren Azar,t,APW_ENG_20080402.0065.LDC2009T13_419_36-APW_ENG_20080402.0065.LDC2009T13_419_31,201955
eng-WL-11-174595-12967844_546_33,eng-WL-11-174595-12967844_546_12,eng-WL-11-174595-12967844_546,Tom Cruise-Nicole Kidman,t,eng-WL-11-174595-12967844_546_33-eng-WL-11-174595-12967844_546_12,89389
LTW_ENG_20070814.0122.LDC2009T13_423_1,LTW_ENG_20070814.0122.LDC2009T13_423_8,LTW_ENG_20070814.0122.LDC2009T13_423,Vincent Astor-Brooke Astor,t,LTW_ENG_20070814.0122.LDC2009T13_423_1-LTW_ENG_20070814.0122.LDC2009T13_423_8,188874
NYT_ENG_20071222.0064.LDC2009T13_213_18,NYT_ENG_20071222.0064.LDC2009T13_213_7,NYT_ENG_20071222.0064.LDC2009T13_213,Hillary Rodham Clinton-Bill Clinton,t,NYT_ENG_20071222.0064.LDC2009T13_213_18-NYT_ENG_20071222.0064.LDC2009T13_213_7,243244
eng-WL-11-174595-12968400_627_23,eng-WL-11-174595-12968400_627_0,eng-WL-11-174595-12968400_627,Mike Comrie-Hilary Duff,t,eng-WL-11-174595-12968400_627_23-eng-WL-11-174595-12968400_627_0,276765
eng-WL-110-174612-12993582_24_24,eng-WL-110-174612-12993582_24_5,eng-WL-110-174612-12993582_24,Janet Jackson-Jermaine Dupri,t,eng-WL-110-174612-12993582_24_24-eng-WL-110-174612-12993582_24_5,180130
LTW_ENG_20070324.0124.LDC2009T13_726_20,LTW_ENG_20070324.0124.LDC2009T13_726_14,LTW_ENG_20070324.0124.LDC2009T13_726,Sala Burton-Phillip Burton,t,LTW_ENG_20070324.0124.LDC2009T13_726_20-LTW_ENG_20070324.0124.LDC2009T13_726_14,89526
APW_ENG_20070608.1079.LDC2009T13_55_5,APW_ENG_20070608.1079.LDC2009T13_55_11,APW_ENG_20070608.1079.LDC2009T13_55,Cameron Diaz-Justin Timberlake,t,APW_ENG_20070608.1079.LDC2009T13_55_5-APW_ENG_20070608.1079.LDC2009T13_55_11,218382
NYT_ENG_20070719.0088.LDC2009T13_468_15,NYT_ENG_20070719.0088.LDC2009T13_468_19,NYT_ENG_20070719.0088.LDC2009T13_468,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20070719.0088.LDC2009T13_468_15-NYT_ENG_20070719.0088.LDC2009T13_468_19,171279
APW_ENG_20070616.0155.LDC2009T13_11_7,APW_ENG_20070616.0155.LDC2009T13_11_10,APW_ENG_20070616.0155.LDC2009T13_11,Kim Basinger-Alec Baldwin,t,APW_ENG_20070616.0155.LDC2009T13_11_7-APW_ENG_20070616.0155.LDC2009T13_11_10,26870
eng-WL-11-174595-12973085_129_6,eng-WL-11-174595-12973085_129_0,eng-WL-11-174595-12973085_129,Dina Lohan-Michael Lohan,t,eng-WL-11-174595-12973085_129_6-eng-WL-11-174595-12973085_129_0,19185
APW_ENG_20080124.0805.LDC2009T13_18_20,APW_ENG_20080124.0805.LDC2009T13_18_0,APW_ENG_20080124.0805.LDC2009T13_18,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20080124.0805.LDC2009T13_18_20-APW_ENG_20080124.0805.LDC2009T13_18_0,254140
22968@29_8,22968@29_11,22968@29,Will Arnett-Amy Poehler,t,22968@29_8-22968@29_11,210329
AFP_ENG_20070705.0184.LDC2009T13_86_17,AFP_ENG_20070705.0184.LDC2009T13_86_20,AFP_ENG_20070705.0184.LDC2009T13_86,Michael Douglas-Catherine Zeta-Jones,t,AFP_ENG_20070705.0184.LDC2009T13_86_17-AFP_ENG_20070705.0184.LDC2009T13_86_20,162661
152742@16_51,152742@16_23,152742@16,Ted Danson-Mary Steenburgen,t,152742@16_51-152742@16_23,21359
eng-NG-31-146975-10456294_116_4,eng-NG-31-146975-10456294_116_1,eng-NG-31-146975-10456294_116,Gauri Khan-Shahrukh Khan,t,eng-NG-31-146975-10456294_116_4-eng-NG-31-146975-10456294_116_1,201178
eng-WL-107-174567-12933406_13_18,eng-WL-107-174567-12933406_13_0,eng-WL-107-174567-12933406_13,Katie Holmes-Tom Cruise,t,eng-WL-107-174567-12933406_13_18-eng-WL-107-174567-12933406_13_0,200668
NYT_ENG_20081218.0096.LDC2009T13_884_52,NYT_ENG_20081218.0096.LDC2009T13_884_10,NYT_ENG_20081218.0096.LDC2009T13_884,Allison Thomas-Gary Ross,t,NYT_ENG_20081218.0096.LDC2009T13_884_52-NYT_ENG_20081218.0096.LDC2009T13_884_10,38147
AFP_ENG_20080813.0999.LDC2009T13_851_0,AFP_ENG_20080813.0999.LDC2009T13_851_24,AFP_ENG_20080813.0999.LDC2009T13_851,Madonna-Guy Ritchie,t,AFP_ENG_20080813.0999.LDC2009T13_851_0-AFP_ENG_20080813.0999.LDC2009T13_851_24,194630
eng-NG-31-141957-9978780_40_4,eng-NG-31-141957-9978780_40_10,eng-NG-31-141957-9978780_40,Katie Holmes-Tom Cruise,t,eng-NG-31-141957-9978780_40_4-eng-NG-31-141957-9978780_40_10,166802
NYT_ENG_20070327.0074.LDC2009T13_815_15,NYT_ENG_20070327.0074.LDC2009T13_815_22,NYT_ENG_20070327.0074.LDC2009T13_815,Elizabeth Edwards-John Edwards,t,NYT_ENG_20070327.0074.LDC2009T13_815_15-NYT_ENG_20070327.0074.LDC2009T13_815_22,168024
eng-NG-31-141957-9980052_29_0,eng-NG-31-141957-9980052_29_33,eng-NG-31-141957-9980052_29,Ryan Phillippe-Reese Witherspoon,t,eng-NG-31-141957-9980052_29_0-eng-NG-31-141957-9980052_29_33,51240
